lat,lon,lev,PM25
-89.5,-180.0,0.99250002413,0.48080826
-89.5,-177.5,0.99250002413,0.48080826
-89.5,-175.0,0.99250002413,0.48080817
-89.5,-172.5,0.99250002413,0.4808081
-89.5,-170.0,0.99250002413,0.48080817
-89.5,-167.5,0.99250002413,0.48080826
-89.5,-165.0,0.99250002413,0.48080817
-89.5,-162.5,0.99250002413,0.48080817
-89.5,-160.0,0.99250002413,0.48080817
-89.5,-157.5,0.99250002413,0.48080817
-89.5,-155.0,0.99250002413,0.48080817
-89.5,-152.5,0.99250002413,0.48080817
-89.5,-150.0,0.99250002413,0.48080817
-89.5,-147.5,0.99250002413,0.48080817
-89.5,-145.0,0.99250002413,0.48080817
-89.5,-142.5,0.99250002413,0.48080817
-89.5,-140.0,0.99250002413,0.48080817
-89.5,-137.5,0.99250002413,0.48080814
-89.5,-135.0,0.99250002413,0.48080817
-89.5,-132.5,0.99250002413,0.48080817
-89.5,-130.0,0.99250002413,0.4808081
-89.5,-127.5,0.99250002413,0.48080802
-89.5,-125.0,0.99250002413,0.48080805
-89.5,-122.5,0.99250002413,0.48080805
-89.5,-120.0,0.99250002413,0.4808081
-89.5,-117.5,0.99250002413,0.48080814
-89.5,-115.0,0.99250002413,0.4808081
-89.5,-112.5,0.99250002413,0.4808081
-89.5,-110.0,0.99250002413,0.48080814
-89.5,-107.5,0.99250002413,0.4808081
-89.5,-105.0,0.99250002413,0.4808081
-89.5,-102.5,0.99250002413,0.4808081
-89.5,-100.0,0.99250002413,0.48080814
-89.5,-97.5,0.99250002413,0.48080817
-89.5,-95.0,0.99250002413,0.48080814
-89.5,-92.5,0.99250002413,0.48080814
-89.5,-90.0,0.99250002413,0.48080814
-89.5,-87.5,0.99250002413,0.48080814
-89.5,-85.0,0.99250002413,0.48080805
-89.5,-82.5,0.99250002413,0.480808
-89.5,-80.0,0.99250002413,0.48080802
-89.5,-77.5,0.99250002413,0.48080802
-89.5,-75.0,0.99250002413,0.48080805
-89.5,-72.5,0.99250002413,0.4808081
-89.5,-70.0,0.99250002413,0.4808081
-89.5,-67.5,0.99250002413,0.4808081
-89.5,-65.0,0.99250002413,0.4808081
-89.5,-62.5,0.99250002413,0.4808081
-89.5,-60.0,0.99250002413,0.4808081
-89.5,-57.5,0.99250002413,0.4808081
-89.5,-55.0,0.99250002413,0.4808081
-89.5,-52.5,0.99250002413,0.4808081
-89.5,-50.0,0.99250002413,0.4808081
-89.5,-47.5,0.99250002413,0.4808081
-89.5,-45.0,0.99250002413,0.4808081
-89.5,-42.5,0.99250002413,0.48080817
-89.5,-40.0,0.99250002413,0.4808081
-89.5,-37.5,0.99250002413,0.48080805
-89.5,-35.0,0.99250002413,0.4808081
-89.5,-32.5,0.99250002413,0.48080814
-89.5,-30.0,0.99250002413,0.4808081
-89.5,-27.5,0.99250002413,0.4808081
-89.5,-25.0,0.99250002413,0.4808081
-89.5,-22.5,0.99250002413,0.4808081
-89.5,-20.0,0.99250002413,0.48080817
-89.5,-17.5,0.99250002413,0.48080823
-89.5,-15.0,0.99250002413,0.48080826
-89.5,-12.5,0.99250002413,0.4808083
-89.5,-10.0,0.99250002413,0.48080826
-89.5,-7.5,0.99250002413,0.48080817
-89.5,-5.0,0.99250002413,0.48080817
-89.5,-2.5,0.99250002413,0.48080817
-89.5,0.0,0.99250002413,0.48080826
-89.5,2.5,0.99250002413,0.48080826
-89.5,5.0,0.99250002413,0.48080826
-89.5,7.5,0.99250002413,0.48080826
-89.5,10.0,0.99250002413,0.4808083
-89.5,12.5,0.99250002413,0.4808083
-89.5,15.0,0.99250002413,0.48080826
-89.5,17.5,0.99250002413,0.48080826
-89.5,20.0,0.99250002413,0.48080826
-89.5,22.5,0.99250002413,0.48080826
-89.5,25.0,0.99250002413,0.48080817
-89.5,27.5,0.99250002413,0.48080817
-89.5,30.0,0.99250002413,0.48080826
-89.5,32.5,0.99250002413,0.48080835
-89.5,35.0,0.99250002413,0.48080826
-89.5,37.5,0.99250002413,0.48080817
-89.5,40.0,0.99250002413,0.48080823
-89.5,42.5,0.99250002413,0.48080826
-89.5,45.0,0.99250002413,0.48080826
-89.5,47.5,0.99250002413,0.48080826
-89.5,50.0,0.99250002413,0.48080826
-89.5,52.5,0.99250002413,0.48080823
-89.5,55.0,0.99250002413,0.48080826
-89.5,57.5,0.99250002413,0.4808083
-89.5,60.0,0.99250002413,0.4808083
-89.5,62.5,0.99250002413,0.48080826
-89.5,65.0,0.99250002413,0.48080826
-89.5,67.5,0.99250002413,0.48080826
-89.5,70.0,0.99250002413,0.48080817
-89.5,72.5,0.99250002413,0.4808081
-89.5,75.0,0.99250002413,0.48080814
-89.5,77.5,0.99250002413,0.48080817
-89.5,80.0,0.99250002413,0.48080817
-89.5,82.5,0.99250002413,0.48080817
-89.5,85.0,0.99250002413,0.48080826
-89.5,87.5,0.99250002413,0.48080823
-89.5,90.0,0.99250002413,0.48080826
-89.5,92.5,0.99250002413,0.48080826
-89.5,95.0,0.99250002413,0.48080826
-89.5,97.5,0.99250002413,0.48080826
-89.5,100.0,0.99250002413,0.48080826
-89.5,102.5,0.99250002413,0.48080823
-89.5,105.0,0.99250002413,0.48080817
-89.5,107.5,0.99250002413,0.48080817
-89.5,110.0,0.99250002413,0.48080817
-89.5,112.5,0.99250002413,0.48080817
-89.5,115.0,0.99250002413,0.4808081
-89.5,117.5,0.99250002413,0.48080802
-89.5,120.0,0.99250002413,0.4808081
-89.5,122.5,0.99250002413,0.4808081
-89.5,125.0,0.99250002413,0.4808081
-89.5,127.5,0.99250002413,0.4808081
-89.5,130.0,0.99250002413,0.4808081
-89.5,132.5,0.99250002413,0.48080805
-89.5,135.0,0.99250002413,0.4808081
-89.5,137.5,0.99250002413,0.4808081
-89.5,140.0,0.99250002413,0.480808
-89.5,142.5,0.99250002413,0.48080787
-89.5,145.0,0.99250002413,0.48080802
-89.5,147.5,0.99250002413,0.48080817
-89.5,150.0,0.99250002413,0.48080817
-89.5,152.5,0.99250002413,0.48080817
-89.5,155.0,0.99250002413,0.4808081
-89.5,157.5,0.99250002413,0.4808081
-89.5,160.0,0.99250002413,0.4808081
-89.5,162.5,0.99250002413,0.4808081
-89.5,165.0,0.99250002413,0.4808081
-89.5,167.5,0.99250002413,0.4808081
-89.5,170.0,0.99250002413,0.4808081
-89.5,172.5,0.99250002413,0.48080805
-89.5,175.0,0.99250002413,0.48080817
-89.5,177.5,0.99250002413,0.4808083
-88.0,-180.0,0.99250002413,0.48091984
-88.0,-177.5,0.99250002413,0.48096624
-88.0,-175.0,0.99250002413,0.48104072
-88.0,-172.5,0.99250002413,0.4811195
-88.0,-170.0,0.99250002413,0.48120356
-88.0,-167.5,0.99250002413,0.4812988
-88.0,-165.0,0.99250002413,0.48142076
-88.0,-162.5,0.99250002413,0.48156095
-88.0,-160.0,0.99250002413,0.48171327
-88.0,-157.5,0.99250002413,0.48179397
-88.0,-155.0,0.99250002413,0.4816679
-88.0,-152.5,0.99250002413,0.4815147
-88.0,-150.0,0.99250002413,0.48136726
-88.0,-147.5,0.99250002413,0.481299
-88.0,-145.0,0.99250002413,0.48197928
-88.0,-142.5,0.99250002413,0.48128018
-88.0,-140.0,0.99250002413,0.48137113
-88.0,-137.5,0.99250002413,0.4815065
-88.0,-135.0,0.99250002413,0.48153508
-88.0,-132.5,0.99250002413,0.48155308
-88.0,-130.0,0.99250002413,0.4815661
-88.0,-127.5,0.99250002413,0.4815737
-88.0,-125.0,0.99250002413,0.48156667
-88.0,-122.5,0.99250002413,0.4815328
-88.0,-120.0,0.99250002413,0.481501
-88.0,-117.5,0.99250002413,0.48148653
-88.0,-115.0,0.99250002413,0.4814962
-88.0,-112.5,0.99250002413,0.48154178
-88.0,-110.0,0.99250002413,0.48161268
-88.0,-107.5,0.99250002413,0.48169816
-88.0,-105.0,0.99250002413,0.4817386
-88.0,-102.5,0.99250002413,0.48169735
-88.0,-100.0,0.99250002413,0.48166206
-88.0,-97.5,0.99250002413,0.48165402
-88.0,-95.0,0.99250002413,0.48165527
-88.0,-92.5,0.99250002413,0.48161444
-88.0,-90.0,0.99250002413,0.4815577
-88.0,-87.5,0.99250002413,0.4814951
-88.0,-85.0,0.99250002413,0.48142657
-88.0,-82.5,0.99250002413,0.4813812
-88.0,-80.0,0.99250002413,0.4813415
-88.0,-77.5,0.99250002413,0.48130092
-88.0,-75.0,0.99250002413,0.48127675
-88.0,-72.5,0.99250002413,0.48125675
-88.0,-70.0,0.99250002413,0.48126087
-88.0,-67.5,0.99250002413,0.48129454
-88.0,-65.0,0.99250002413,0.4813567
-88.0,-62.5,0.99250002413,0.48145524
-88.0,-60.0,0.99250002413,0.48157445
-88.0,-57.5,0.99250002413,0.48163128
-88.0,-55.0,0.99250002413,0.4816698
-88.0,-52.5,0.99250002413,0.4817483
-88.0,-50.0,0.99250002413,0.48179865
-88.0,-47.5,0.99250002413,0.4818002
-88.0,-45.0,0.99250002413,0.48178777
-88.0,-42.5,0.99250002413,0.4817358
-88.0,-40.0,0.99250002413,0.48167777
-88.0,-37.5,0.99250002413,0.48161998
-88.0,-35.0,0.99250002413,0.4815886
-88.0,-32.5,0.99250002413,0.4815593
-88.0,-30.0,0.99250002413,0.4815526
-88.0,-27.5,0.99250002413,0.4815489
-88.0,-25.0,0.99250002413,0.48155358
-88.0,-22.5,0.99250002413,0.4815675
-88.0,-20.0,0.99250002413,0.4815886
-88.0,-17.5,0.99250002413,0.48161495
-88.0,-15.0,0.99250002413,0.48163524
-88.0,-12.5,0.99250002413,0.48164248
-88.0,-10.0,0.99250002413,0.48163342
-88.0,-7.5,0.99250002413,0.48164025
-88.0,-5.0,0.99250002413,0.48167884
-88.0,-2.5,0.99250002413,0.48169294
-88.0,0.0,0.99250002413,0.48174533
-88.0,2.5,0.99250002413,0.48176765
-88.0,5.0,0.99250002413,0.4817842
-88.0,7.5,0.99250002413,0.4817373
-88.0,10.0,0.99250002413,0.48173097
-88.0,12.5,0.99250002413,0.48173547
-88.0,15.0,0.99250002413,0.48172525
-88.0,17.5,0.99250002413,0.48172355
-88.0,20.0,0.99250002413,0.48171046
-88.0,22.5,0.99250002413,0.48173234
-88.0,25.0,0.99250002413,0.4817327
-88.0,27.5,0.99250002413,0.48164502
-88.0,30.0,0.99250002413,0.4815713
-88.0,32.5,0.99250002413,0.48150423
-88.0,35.0,0.99250002413,0.48144457
-88.0,37.5,0.99250002413,0.4813912
-88.0,40.0,0.99250002413,0.4813412
-88.0,42.5,0.99250002413,0.48128
-88.0,45.0,0.99250002413,0.48121718
-88.0,47.5,0.99250002413,0.48116627
-88.0,50.0,0.99250002413,0.4810914
-88.0,52.5,0.99250002413,0.4810444
-88.0,55.0,0.99250002413,0.48101127
-88.0,57.5,0.99250002413,0.48100233
-88.0,60.0,0.99250002413,0.48102045
-88.0,62.5,0.99250002413,0.48102736
-88.0,65.0,0.99250002413,0.48105302
-88.0,67.5,0.99250002413,0.4810849
-88.0,70.0,0.99250002413,0.4811518
-88.0,72.5,0.99250002413,0.48125896
-88.0,75.0,0.99250002413,0.4812882
-88.0,77.5,0.99250002413,0.48130813
-88.0,80.0,0.99250002413,0.48133937
-88.0,82.5,0.99250002413,0.48137403
-88.0,85.0,0.99250002413,0.48139462
-88.0,87.5,0.99250002413,0.4814395
