CIESINCODE_GPW,ISOCODE_GPW,Location_GPW,location_id_GBD,ISOCODE_GBD,Location_GBD,GBD_GPW,location_name_GBD,cause_id_GBD,cause_name_GBD,num_val,num_upper,num_lower,pop_25plus_GBD,rate_country_25plus_val,rate_country_25plus_val_upper,rate_country_25plus_val_lower
180,COD,Democratic Republic of the Congo,171,COD,Democratic Republic of the Congo,Y,Democratic Republic of the Congo,322,Lower respiratory infections,20111.756413000003,26749.3766092,14898.588146300002,27917827.01171415,72.03911824713734,95.81467998199189,53.36585881146353
208,DNK,Denmark,78,DNK,Denmark,Y,Denmark,322,Lower respiratory infections,2277.178878683,2483.026528716,2085.203564084,3970699.2787314616,57.34956789300099,62.53373409605737,52.51476925621449
262,DJI,Djibouti,177,DJI,Djibouti,Y,Djibouti,322,Lower respiratory infections,246.89733904700003,359.04553687,162.751455809,498499.6988282719,49.52808188797997,72.02522643723553,32.648255594045246
212,DMA,Dominica,110,DMA,Dominica,Y,Dominica,322,Lower respiratory infections,27.851629718999998,32.671874077,23.499104198,42143.91917874783,66.08694744518424,77.52452717656986,55.75918105369289
214,DOM,Dominican Republic,111,DOM,Dominican Republic,Y,Dominican Republic,322,Lower respiratory infections,1751.6359258500001,2150.91135824,1358.5999893399999,5459023.208935013,32.08698440744901,39.40102974318763,24.88723600068822
218,ECU,Ecuador,122,ECU,Ecuador,Y,Ecuador,322,Lower respiratory infections,3775.4017521499995,4196.117008079999,3378.7590560500003,8379877.604548512,45.05318490691021,50.07372668310084,40.31990937691076
818,EGY,Egypt,141,EGY,Egypt,Y,Egypt,322,Lower respiratory infections,9966.1502956,14922.134089599998,6853.3444565,43917445.934028596,22.692918687873693,33.97769103425449,15.60506152109774
222,SLV,El Salvador,127,SLV,El Salvador,Y,El Salvador,322,Lower respiratory infections,2279.83807831,2787.74997857,1587.5578325400002,3096075.6474009287,73.6363815988754,90.0414038949675,51.27645488483823
226,GNQ,Equatorial Guinea,172,GNQ,Equatorial Guinea,Y,Equatorial Guinea,322,Lower respiratory infections,205.48845501300002,304.72935426000004,135.00220451799999,428132.5695981623,47.996454744348895,71.17640093254612,31.532804113620852
232,ERI,Eritrea,178,ERI,Eritrea,Y,Eritrea,322,Lower respiratory infections,1660.6395300499998,2303.9325451,1170.58265166,2092145.1305751358,79.37496810240339,110.12297911028013,55.95131210320022
233,EST,Estonia,58,EST,Estonia,Y,Estonia,322,Lower respiratory infections,210.065813265,248.623016517,178.189376252,965949.9588480502,21.747069953345754,25.7387056378673,18.447060804733702
231,ETH,Ethiopia,179,ETH,Ethiopia,Y,Ethiopia,322,Lower respiratory infections,18517.6111307,21587.4452566,15724.964099499999,33235855.268925104,55.71576534097384,64.9522784412407,47.313252426521856
583,FSM,Micronesia (Federated States of),25,FSM,Federated States of Micronesia,Y,Federated States of Micronesia,322,Lower respiratory infections,24.569913324999998,36.02762958699999,16.227111145000002,48367.386110242034,50.79851383533252,74.48744388395006,33.54969629331247
242,FJI,Fiji,22,FJI,Fiji,Y,Fiji,322,Lower respiratory infections,224.94693778700002,291.170223601,170.921659633,481686.394420269,46.69987369224611,60.44808966452879,35.48401233933788
246,FIN,Finland,79,FIN,Finland,Y,Finland,322,Lower respiratory infections,601.436036706,662.6761192189999,544.351395536,3950539.41764194,15.22414974573256,16.774319888055906,13.779166285623877
250,FRA,France,80,FRA,France,Y,France,322,Lower respiratory infections,19494.20588622,21453.7448737,17651.83266914,45417444.815529615,42.9222867235242,47.23679405752106,38.86575464743956
266,GAB,Gabon,173,GAB,Gabon,Y,Gabon,322,Lower respiratory infections,557.246101488,734.7899100899999,416.361552917,746298.0933928201,74.66803230792779,98.45796426324745,55.79024743640136
268,GEO,Georgia,35,GEO,Georgia,Y,Georgia,322,Lower respiratory infections,777.9403580329999,911.506138723,660.258314526,2567644.417215027,30.29782289234528,35.49970286429525,25.714554168763893
276,DEU,Germany,81,DEU,Germany,Y,Germany,322,Lower respiratory infections,24775.32715595,27507.20948158,22327.81577421,62575646.21218906,39.59260296240302,43.95833067117714,35.681318733007004
288,GHA,Ghana,207,GHA,Ghana,Y,Ghana,322,Lower respiratory infections,12902.5170434,16856.980928300003,9460.480546400002,12115926.130613724,106.49220624413326,139.13076678230067,78.08301606012506
300,GRC,Greece,82,GRC,Greece,Y,Greece,322,Lower respiratory infections,4245.971690042,4705.870786448,3812.9234624719998,7980347.426331649,53.20534888032762,58.96824455186862,47.77891561326044
304,GRL,Greenland,349,GRL,Greenland,Y,Greenland,322,Lower respiratory infections,12.588533832,15.907935971999999,9.522432967,35937.21093460392,35.02924546623207,44.26591702107371,26.497417911279406
308,GRD,Grenada,112,GRD,Grenada,Y,Grenada,322,Lower respiratory infections,75.920345118,87.94175400099999,65.340555941,66192.54823973037,114.69621148749002,132.85748371931572,98.71285768354967
316,GUM,Guam,351,GUM,Guam,Y,Guam,322,Lower respiratory infections,41.086457684,51.141286086,32.607944185,93764.23427111025,43.81890174157714,54.54242386081872,34.776526933198504
320,GTM,Guatemala,128,GTM,Guatemala,Y,Guatemala,322,Lower respiratory infections,5379.5072133,5946.2449332,4845.8740063,7104273.294131774,75.7221321671781,83.69955218518518,68.2106924335633
324,GIN,Guinea,208,GIN,Guinea,Y,Guinea,322,Lower respiratory infections,5035.56696268,6709.4525486,3744.3933951599997,3995236.211045156,126.03928019972298,167.93631700802,93.72145218368615
624,GNB,Guinea-Bissau,209,GNB,Guinea-Bissau,Y,Guinea-Bissau,322,Lower respiratory infections,607.33263407,804.8486043400001,446.6807553,634754.9257653556,95.67986153675119,126.7967481102339,70.37058511383977
328,GUY,Guyana,113,GUY,Guyana,Y,Guyana,322,Lower respiratory infections,209.904746258,250.36468421899997,174.895689228,377346.5516615587,55.62651767552473,66.34874046591302,46.34882403400458
332,HTI,Haiti,114,HTI,Haiti,Y,Haiti,322,Lower respiratory infections,2529.14944746,3441.3205424300004,1820.55941722,5181260.444774236,48.81340118717393,66.4185979282489,35.13738474691418
340,HND,Honduras,129,HND,Honduras,Y,Honduras,322,Lower respiratory infections,704.25558341,972.62045224,491.404869318,3898590.887040274,18.064362325143986,24.947999942060918,12.604679063697908
348,HUN,Hungary,48,HUN,Hungary,Y,Hungary,322,Lower respiratory infections,1031.805388921,1144.495181837,928.660640218,7260167.752685292,14.211867054165104,15.764032193521833,12.791173315169194
352,ISL,Iceland,83,ISL,Iceland,Y,Iceland,322,Lower respiratory infections,86.787974061,97.09313531800001,78.035560656,215433.8709031163,40.285203852661496,45.06864909913083,36.22251242521364
356,IND,India,163,IND,India,Y,India,322,Lower respiratory infections,288817.52211799996,317959.453676,243487.489569,688519371.2419024,41.94762474105143,46.180175454248634,35.36392725302914
360,IDN,Indonesia,11,IDN,Indonesia,Y,Indonesia,322,Lower respiratory infections,30257.295639000004,34110.4710291,25734.8508768,141384671.78957456,21.40069022760296,24.126003616479196,18.20200913653614
364,IRN,Iran (Islamic Republic of),142,IRN,Iran,Y,Iran,322,Lower respiratory infections,7502.1704211,8256.3738079,5986.1939927,48739343.11859068,15.392432357666392,16.939854498676585,12.282057183525485
368,IRQ,Iraq,143,IRQ,Iraq,Y,Iraq,322,Lower respiratory infections,1181.12797003,1557.9172862799999,944.37927745,17240705.781717826,6.850809850734051,9.036273259369851,5.477613790332336
372,IRL,Ireland,84,IRL,Ireland,Y,Ireland,322,Lower respiratory infections,1260.914324326,1378.341325659,1154.692367233,3189490.2229153137,39.53341243270773,43.21509800394197,36.20303830803305
376,ISR,Israel,85,ISR,Israel,Y,Israel,322,Lower respiratory infections,2224.444427981,2479.513834079,1988.3208328310002,4937911.078099641,45.04828849281505,50.213821084709416,40.26643658387236
380,ITA,Italy,86,ITA,Italy,Y,Italy,322,Lower respiratory infections,13446.30267836,14851.664056869999,12141.04344235,46442552.39757329,28.952548867797788,31.97856984631625,26.142067598731696
388,JAM,Jamaica,115,JAM,Jamaica,Y,Jamaica,322,Lower respiratory infections,447.25083212699997,547.173499696,361.0369825,1574109.9760246465,28.41293422563235,34.76081773383238,22.935943993683647
392,JPN,Japan,67,JPN,Japan,Y,Japan,322,Lower respiratory infections,100183.13198725999,103754.18882346,97113.32454633,100149920.76722236,100.03316150405634,103.59887259882613,96.96794945255094
400,JOR,Jordan,144,JOR,Jordan,Y,Jordan,322,Lower respiratory infections,531.37675405,660.24527226,421.253525684,4471616.774932724,11.88332499843962,14.765247235882224,9.4206088510422
398,KAZ,Kazakhstan,36,KAZ,Kazakhstan,Y,Kazakhstan,322,Lower respiratory infections,2859.357171,3314.0847572699995,2473.2823131200003,10123119.910552237,28.245809555406286,32.73778031430243,24.43201636426213
404,KEN,Kenya,180,KEN,Kenya,Y,Kenya,322,Lower respiratory infections,11941.276084199999,13899.983358600002,10443.88739,17619098.46073277,67.774614636573,78.8915697904665,59.275946571704694
296,KIR,Kiribati,23,KIR,Kiribati,Y,Kiribati,322,Lower respiratory infections,26.974116999000003,36.366940615000004,19.420535254999997,51115.37502073315,52.771043914006114,71.14677452772095,37.993529827615944
414,KWT,Kuwait,145,KWT,Kuwait,Y,Kuwait,322,Lower respiratory infections,484.2302728750001,563.4177596679999,417.508316979,2618257.387952076,18.494372444175582,21.5188072135524,15.946037960216081
417,KGZ,Kyrgyzstan,37,KGZ,Kyrgyzstan,Y,Kyrgyzstan,322,Lower respiratory infections,279.63461155,334.95798744,233.38885127100002,3049662.980011167,9.169361119010471,10.983442748771324,7.652939121494185
418,LAO,Lao People's Democratic Republic,12,LAO,Laos,Y,Laos,322,Lower respiratory infections,1190.5291138100001,1722.2671161,827.4098323700001,3121876.3196684932,38.135050588308395,55.1676921103295,26.503607050578527
428,LVA,Latvia,59,LVA,Latvia,Y,Latvia,322,Lower respiratory infections,370.13638067500005,430.44568666200007,317.687985916,1475982.1836347298,25.077293261325703,29.163338923373146,21.523836089516113
422,LBN,Lebanon,146,LBN,Lebanon,Y,Lebanon,322,Lower respiratory infections,626.9721986079999,828.8962642399999,458.687024428,4106514.278564007,15.267746708706042,20.184911290016355,11.16974137463359
426,LSO,Lesotho,194,LSO,Lesotho,Y,Lesotho,322,Lower respiratory infections,1149.8136546800001,1572.0607888600002,796.1269888600001,879183.9474072662,130.78192090185757,178.8090869374997,90.55294869836932
430,LBR,Liberia,210,LBR,Liberia,Y,Liberia,322,Lower respiratory infections,1136.4690683999997,1480.1182820000001,843.64587248,1728812.2491742899,65.73698612690862,85.61474982068931,48.79916097788754
434,LBY,Libya,147,LBY,Libya,Y,Libya,322,Lower respiratory infections,693.69547865,949.65819889,507.14973803000004,3646844.026102327,19.021802788517054,26.04054881680738,13.906537663801089
440,LTU,Lithuania,60,LTU,Lithuania,Y,Lithuania,322,Lower respiratory infections,688.628293033,792.974377884,597.4385934069999,2120669.3490965827,32.47221417739449,37.39264578053206,28.172170907336977
